Unnamed: 0,fluor,symmetry,platform,shape,color,clarity,cut,polish,id,date,price,carat,price_per_carat,z,x,depth_perc,y,inflation,price_per_carat_adjusted
436167,MED,EX,jamesallen,RD,J,VS2,EX,EX,15279142,202207,17860.0,2.0,8930.0,8.12,8.15,60.2,4.9062996,1.0,8930.0
53920,FNT,EX,jamesallen,RD,J,VVS1,EX,EX,12036310,202207,20530.0,2.0,10265.0,7.96,8.02,63.3,5.07666,1.0,10265.0
428558,NONE,EX,jamesallen,RD,J,VVS2,EX,EX,15223624,202207,17050.0,2.0,8525.0,8.03,8.07,62.3,5.02761,1.0,8525.0
418033,NONE,VG,jamesallen,RD,K,I1,EX,EX,15156140,202207,9780.0,2.0,4890.0,7.99,8.06,62.0,4.9972005,1.0,4890.0
261609,FNT,EX,jamesallen,RD,K,SI1,EX,EX,14556951,202207,14970.0,2.0,7485.0,8.07,8.1,61.3,4.9653,1.0,7485.0
188598,MED,EX,jamesallen,RD,K,SI2,EX,EX,14220576,202207,12390.0,2.0,6195.0,7.96,8.03,63.1,5.06693,1.0,6195.0
436293,FNT,EX,jamesallen,RD,K,VS1,EX,EX,15279406,202207,16460.0,2.0,8230.0,8.08,8.13,61.3,4.98369,1.0,8230.0
436300,NONE,VG,jamesallen,RD,K,VS2,EX,EX,15279419,202207,15610.0,2.0,7805.0,7.93,8.03,62.8,5.0428395,1.0,7805.0
412650,MED,EX,jamesallen,RD,K,VVS1,EX,EX,15126292,202207,18530.0,2.0,9265.0,8.01,8.06,61.8,4.9810805,1.0,9265.0
436165,MED,EX,jamesallen,RD,K,VVS2,EX,EX,15279134,202207,17600.0,2.0,8800.0,7.99,8.04,62.5,5.025,1.0,8800.0
363876,FNT,EX,jamesallen,RD,L,IF,EX,EX,14929150,202206,16130.0,2.0,8065.0,8.09,8.14,60.1,4.8921404,0.9343071445277642,7535.187120616418
380459,FNT,EX,jamesallen,RD,L,SI1,EX,EX,15000340,202207,11760.0,2.0,5880.0,8.15,8.18,60.4,4.94072,1.0,5880.0
236862,NONE,EX,jamesallen,RD,L,SI2,EX,EX,14444526,202207,11240.0,2.0,5620.0,7.98,8.05,62.3,5.01515,1.0,5620.0
118101,STG,EX,jamesallen,RD,L,VS1,EX,EX,13638851,202207,12370.0,2.0,6185.0,8.09,8.14,60.9,4.9572606,1.0,6185.0
206907,MED,EX,jamesallen,RD,L,VS2,EX,EX,14307847,202207,12240.0,2.0,6120.0,7.95,7.99,63.3,5.0576696,1.0,6120.0
182191,MED,EX,jamesallen,RD,L,VVS1,EX,EX,14189680,202207,14670.0,2.0,7335.0,8.18,8.23,59.5,4.8968496,1.0,7335.0
334718,MED,EX,jamesallen,RD,L,VVS2,EX,EX,14811206,202206,12560.0,2.0,6280.0,8.13,8.14,61.0,4.9654,0.9343071445277642,5867.448867634359
176406,FNT,EX,jamesallen,RD,M,SI1,EX,EX,14167336,202207,9260.0,2.0,4630.0,8.02,8.06,62.1,5.00526,1.0,4630.0
450908,NONE,EX,jamesallen,RD,M,SI2,EX,EX,15386020,202207,8370.0,2.0,4185.0,7.98,8.02,62.9,5.0445805,1.0,4185.0
86840,NONE,EX,jamesallen,RD,M,VS1,EX,EX,13142338,202207,10910.0,2.0,5455.0,8.24,8.19,60.3,4.9385695,1.0,5455.0
290998,NONE,EX,jamesallen,RD,M,VS2,EX,EX,14665971,202207,10200.0,2.0,5100.0,7.97,8.02,62.7,5.02854,1.0,5100.0
322337,FNT,EX,jamesallen,RD,M,VVS1,EX,EX,14774652,202207,12750.0,2.0,6375.0,8.15,8.2,59.7,4.8954,1.0,6375.0
334259,NONE,EX,jamesallen,RD,M,VVS2,EX,EX,14809753,202207,11710.0,2.0,5855.0,8.07,8.1,61.8,5.0058002,1.0,5855.0
328564,STG,EX,jamesallen,CUSH,D,SI1,G,EX,14792263,202207,14320.0,2.0,7160.0,7.05,6.86,67.9,4.65794,1.0,7160.0
5257,MED,G,jamesallen,PR,D,VS1,G,VG,635823,202207,24570.0,2.0,12285.0,7.0,6.82,71.6,4.88312,1.0,12285.0
362130,NONE,VG,jamesallen,CUSH,E,SI1,G,EX,14919391,202207,20030.0,2.0,10015.0,6.89,6.72,74.3,4.99296,1.0,10015.0
440774,STG,VG,jamesallen,RD,E,VS2,G,VG,15315374,202207,23530.0,2.0,11765.0,7.85,7.93,63.1,5.0038295,1.0,11765.0
337105,NONE,EX,jamesallen,PR,E,VVS2,G,EX,14824600,202207,23740.0,2.0,11870.0,6.82,6.73,74.9,5.04077,1.0,11870.0
355570,NONE,VG,jamesallen,CUSH,F,SI1,G,EX,14894300,202207,18310.0,2.0,9155.0,7.24,7.02,70.3,4.93506,1.0,9155.0
450853,NONE,G,jamesallen,PR,F,SI2,G,EX,15385966,202207,15200.0,2.0,7600.0,6.68,6.64,77.8,5.16592,1.0,7600.0
174025,FNT,EX,jamesallen,CUSH,F,VS1,G,EX,14149275,202207,22130.0,2.0,11065.0,7.2,6.6,70.0,4.62,1.0,11065.0
449387,NONE,EX,jamesallen,CUSH,F,VS2,G,EX,15374438,202207,21850.0,2.0,10925.0,7.7,6.71,69.9,4.6902905,1.0,10925.0
450880,NONE,VG,jamesallen,PR,G,I1,G,VG,15385992,202207,11750.0,2.0,5875.0,6.7,6.61,77.7,5.1359696,1.0,5875.0
194902,NONE,VG,jamesallen,CUSH,G,SI1,G,EX,14254594,202207,14670.0,2.0,7335.0,7.49,6.61,72.5,4.79225,1.0,7335.0
450806,NONE,VG,jamesallen,PR,G,SI2,G,EX,15385907,202207,14080.0,2.0,7040.0,6.98,6.64,77.8,5.16592,1.0,7040.0
431108,FNT,VG,jamesallen,RD,G,VS2,G,VG,15241024,202207,25170.0,2.0,12585.0,7.75,7.87,64.4,5.06828,1.0,12585.0
30283,NONE,VG,jamesallen,CUSH,G,VVS2,G,VG,9432667,202207,19380.0,2.0,9690.0,7.01,6.77,73.5,4.9759502,1.0,9690.0
24974,NONE,EX,jamesallen,CUSH,H,SI2,G,EX,8346360,202206,16290.0,2.0,8145.0,7.29,6.99,69.0,4.8231,1.2564488269105136,10233.775695186134
17747,NONE,VG,jamesallen,PR,H,VS2,G,VG,6677566,202207,16970.0,2.0,8485.0,7.05,6.91,73.5,5.07885,1.0,8485.0
359218,NONE,VG,jamesallen,RD,I,I1,G,EX,14907607,202207,11610.0,2.0,5805.0,7.75,7.83,64.2,5.0268598,1.0,5805.0
452463,NONE,EX,jamesallen,CUSH,I,SI1,G,EX,15396111,202207,10750.0,2.0,5375.0,6.89,6.64,73.1,4.85384,1.0,5375.0
68729,NONE,G,jamesallen,CUSH,I,SI2,G,EX,12597663,202206,10190.0,2.0,5095.0,7.15,6.78,68.7,4.65786,1.0028849026081859,5109.698578788707
30858,FNT,VG,jamesallen,CUSH,I,VS1,G,EX,9577406,202207,16650.0,2.0,8325.0,7.29,6.67,71.5,4.76905,1.0,8325.0
242265,FNT,VG,jamesallen,CUSH,I,VS2,G,EX,14465447,202207,10310.0,2.0,5155.0,7.17,6.55,72.4,4.7422004,1.0,5155.0
324610,STG,EX,jamesallen,CUSH,J,SI1,G,EX,14778586,202207,10050.0,2.0,5025.0,6.81,6.72,75.7,5.0870395,1.0,5025.0
185273,NONE,EX,jamesallen,PR,J,SI2,G,EX,14204090,202207,12540.0,2.0,6270.0,6.62,6.54,73.6,4.81344,1.0,6270.0
354712,FNT,G,jamesallen,RD,J,VS2,G,EX,14888355,202207,14150.0,2.0,7075.0,7.72,7.85,64.9,5.09465,1.0,7075.0
8967,STG,EX,jamesallen,CUSH,K,SI1,G,EX,3656210,202207,9650.0,2.0,4825.0,7.01,7.0,68.2,4.7739997,1.0,4825.0
31956,FNT,EX,jamesallen,CUSH,K,SI2,G,EX,9873642,202207,8940.0,2.0,4470.0,7.26,6.89,67.8,4.67142,1.0,4470.0
17721,FNT,G,jamesallen,PR,K,VS1,G,VG,6670927,202207,9670.0,2.0,4835.0,7.21,6.89,71.1,4.89879,1.0,4835.0
311861,FNT,VG,jamesallen,CUSH,K,VS2,G,EX,14739911,202206,8130.0,2.0,4065.0,7.45,6.52,73.6,4.79872,1.0960462867792353,4455.428155757591
203551,NONE,G,jamesallen,RD,D,FL,VG,EX,14293146,202206,55890.0,2.0,27945.0,7.84,7.94,64.0,5.0816,0.9289350283801475,25959.089368083223
259862,NONE,VG,jamesallen,RD,D,I1,VG,EX,14530134,202206,16150.0,2.0,8075.0,7.87,7.94,64.2,5.09748,0.9289350283801475,7501.150354169691
442995,NONE,VG,jamesallen,RD,D,SI1,VG,EX,15329397,202207,24320.0,2.0,12160.0,7.79,7.87,64.6,5.0840197,1.0,12160.0
436162,NONE,VG,jamesallen,RD,D,SI2,VG,EX,15279131,202207,19800.0,2.0,9900.0,7.8,7.91,63.8,5.04658,1.0,9900.0
21,FNT,VG,jamesallen,RD,D,VS1,VG,G,19501,202207,36420.0,2.0,18210.0,8.01,7.92,62.6,4.95792,1.0,18210.0
283586,FNT,G,jamesallen,RD,D,VS2,VG,VG,14635627,202207,27450.0,2.0,13725.0,7.79,7.9,64.3,5.0797005,1.0,13725.0
120615,NONE,VG,jamesallen,RD,D,VVS1,VG,EX,13669144,202207,45250.0,2.0,22625.0,7.75,7.85,64.7,5.0789495,1.0,22625.0
409904,NONE,G,jamesallen,RD,E,I1,VG,EX,15117405,202207,12660.0,2.0,6330.0,7.75,7.86,64.7,5.08542,1.0,6330.0
98239,NONE,VG,jamesallen,RD,E,SI1,VG,EX,13331694,202207,25640.0,2.0,12820.0,7.75,7.84,64.5,5.0568004,1.0,12820.0
281164,NONE,VG,jamesallen,RD,E,SI2,VG,EX,14625478,202207,22400.0,2.0,11200.0,8.16,8.2,59.5,4.8789997,1.0,11200.0
69946,NONE,EX,jamesallen,PR,E,VS1,VG,EX,12647184,202207,22380.0,2.0,11190.0,6.84,6.69,76.9,5.14461,1.0,11190.0
308255,NONE,VG,jamesallen,RD,E,VS2,VG,EX,14725960,202207,28510.0,2.0,14255.0,8.19,8.25,61.0,5.0325,1.0,14255.0
334963,NONE,VG,jamesallen,RD,F,I1,VG,EX,14811883,202207,14740.0,2.0,7370.0,7.96,8.02,61.1,4.90022,1.0,7370.0
289060,NONE,VG,jamesallen,RD,F,SI1,VG,EX,14659146,202207,24320.0,2.0,12160.0,7.84,7.88,64.5,5.0826,1.0,12160.0
450828,NONE,VG,jamesallen,RD,F,SI2,VG,EX,15385934,202207,17570.0,2.0,8785.0,7.81,7.92,64.2,5.08464,1.0,8785.0
196570,NONE,VG,jamesallen,RD,F,VS1,VG,EX,14262969,202207,32460.0,2.0,16230.0,7.77,7.88,64.8,5.1062403,1.0,16230.0
449819,STG,EX,jamesallen,CUSH,F,VS2,VG,EX,15376908,202207,16700.0,2.0,8350.0,7.26,6.67,67.8,4.52226,1.0,8350.0
351794,NONE,EX,jamesallen,RD,F,VVS1,VG,EX,14879004,202207,38950.0,2.0,19475.0,7.82,7.87,64.5,5.07615,1.0,19475.0
398532,NONE,VG,jamesallen,CUSH,F,VVS2,VG,EX,15081121,202207,21120.0,2.0,10560.0,7.77,6.62,72.1,4.77302,1.0,10560.0
451018,STG,VG,jamesallen,RD,G,I1,VG,VG,15386151,202207,15470.0,2.0,7735.0,7.76,7.86,64.9,5.10114,1.0,7735.0
350941,STG,VG,jamesallen,RD,G,SI1,VG,EX,14874471,202207,18310.0,2.0,9155.0,7.76,7.87,64.7,5.09189,1.0,9155.0
392492,NONE,EX,jamesallen,RD,G,SI2,VG,EX,15052977,202207,16380.0,2.0,8190.0,7.9,7.94,63.7,5.0577803,1.0,8190.0
431076,NONE,G,jamesallen,RD,G,VS1,VG,EX,15240365,202207,27970.0,2.0,13985.0,8.06,8.12,59.8,4.85576,1.0,13985.0
449298,NONE,G,jamesallen,RD,G,VS2,VG,EX,15374325,202207,25370.0,2.0,12685.0,8.16,8.21,59.2,4.86032,1.0,12685.0
445001,NONE,VG,jamesallen,CUSH,G,VVS1,VG,EX,15342648,202207,24670.0,2.0,12335.0,7.8,6.66,69.3,4.6153803,1.0,12335.0
221635,NONE,VG,jamesallen,RD,G,VVS2,VG,EX,14374219,202207,31790.0,2.0,15895.0,7.77,7.86,64.5,5.0697002,1.0,15895.0
356708,NONE,EX,jamesallen,RD,H,I1,VG,EX,14899359,202207,13610.0,2.0,6805.0,8.28,8.31,58.0,4.8198,1.0,6805.0
447019,NONE,VG,jamesallen,RD,H,SI1,VG,EX,15355737,202207,20830.0,2.0,10415.0,7.82,7.88,64.3,5.06684,1.0,10415.0
421244,NONE,G,jamesallen,PR,H,SI2,VG,VG,15179593,202207,12870.0,2.0,6435.0,6.85,6.83,76.1,5.19763,1.0,6435.0
259924,NONE,VG,jamesallen,RD,H,VS1,VG,EX,14530387,202207,25440.0,2.0,12720.0,7.91,8.05,63.3,5.09565,1.0,12720.0
239912,NONE,EX,jamesallen,RD,H,VS2,VG,EX,14453992,202207,25020.0,2.0,12510.0,7.8,7.87,64.8,5.09976,1.0,12510.0
414426,NONE,VG,jamesallen,RD,H,VVS1,VG,EX,15134128,202207,28190.0,2.0,14095.0,7.77,7.85,64.6,5.0710998,1.0,14095.0
143424,STG,G,jamesallen,RD,H,VVS2,VG,EX,13945263,202207,25310.0,2.0,12655.0,7.87,7.95,63.3,5.03235,1.0,12655.0
410801,NONE,VG,jamesallen,RD,I,I1,VG,EX,15120807,202207,12340.0,2.0,6170.0,7.76,7.86,64.8,5.0932803,1.0,6170.0
271247,NONE,G,jamesallen,RD,I,IF,VG,EX,14593669,202207,26840.0,2.0,13420.0,8.02,8.15,61.4,5.0041,1.0,13420.0
85401,NONE,EX,jamesallen,RD,I,SI1,VG,EX,13106335,202207,21210.0,2.0,10605.0,8.0,8.06,62.9,5.0697403,1.0,10605.0
380437,NONE,VG,jamesallen,RD,I,SI2,VG,EX,15000321,202207,11530.0,2.0,5765.0,7.83,7.91,63.5,5.02285,1.0,5765.0
295738,NONE,VG,jamesallen,RD,I,VS1,VG,EX,14682421,202207,21490.0,2.0,10745.0,8.24,8.31,57.6,4.78656,1.0,10745.0
113778,FNT,EX,jamesallen,RD,I,VS2,VG,EX,13602852,202207,18720.0,2.0,9360.0,7.8,7.85,64.9,5.09465,1.0,9360.0
251307,NONE,EX,jamesallen,RD,I,VVS1,VG,EX,14497164,202207,24170.0,2.0,12085.0,7.78,7.84,64.8,5.0803204,1.0,12085.0
430147,NONE,G,jamesallen,RD,I,VVS2,VG,EX,15235732,202207,21330.0,2.0,10665.0,7.91,8.01,62.9,5.0382905,1.0,10665.0
114567,NONE,EX,jamesallen,RD,J,I1,VG,EX,13603613,202207,13820.0,2.0,6910.0,7.88,7.92,64.4,5.10048,1.0,6910.0
23280,FNT,VG,jamesallen,RD,J,IF,VG,EX,8092886,202207,16560.0,2.0,8280.0,8.02,8.1,60.6,4.9086003,1.0,8280.0
219700,NONE,VG,jamesallen,RD,J,SI1,VG,VG,14365402,202207,17020.0,2.0,8510.0,7.78,7.88,64.2,5.05896,1.0,8510.0
441578,NONE,G,jamesallen,PR,J,SI2,VG,VG,15319274,202207,10960.0,2.0,5480.0,7.08,6.87,74.1,5.0906696,1.0,5480.0
247658,NONE,G,jamesallen,RD,J,VS1,VG,EX,14486170,202207,19620.0,2.0,9810.0,8.08,8.16,61.6,5.02656,1.0,9810.0
341997,NONE,VG,jamesallen,RD,J,VS2,VG,VG,14844036,202207,17210.0,2.0,8605.0,8.03,8.06,60.6,4.88436,1.0,8605.0
436214,MED,VG,jamesallen,RD,J,VVS1,VG,EX,15279228,202207,18020.0,2.0,9010.0,8.08,8.19,60.3,4.9385695,1.0,9010.0
436228,MED,VG,jamesallen,RD,J,VVS2,VG,EX,15279255,202207,17610.0,2.0,8805.0,7.78,7.88,64.4,5.0747204,1.0,8805.0
58239,NONE,VG,jamesallen,RD,K,IF,VG,EX,12239715,202206,14920.0,2.0,7460.0,7.77,7.87,64.5,5.07615,0.9600024950639423,7161.61861317701
420109,NONE,EX,jamesallen,RD,K,SI1,VG,EX,15170308,202207,11710.0,2.0,5855.0,7.84,7.88,64.7,5.09836,1.0,5855.0
287506,NONE,VG,jamesallen,RD,K,SI2,VG,EX,14652445,202207,10090.0,2.0,5045.0,7.77,7.85,64.7,5.0789495,1.0,5045.0
197906,FNT,VG,jamesallen,RD,K,VS1,VG,EX,14268237,202207,9970.0,2.0,4985.0,7.77,7.88,64.2,5.05896,1.0,4985.0
79287,NONE,VG,jamesallen,RD,K,VS2,VG,VG,12958039,202207,13110.0,2.0,6555.0,7.77,7.88,64.6,5.09048,1.0,6555.0
136379,NONE,VG,jamesallen,RD,K,VVS2,VG,EX,13879184,202207,10620.0,2.0,5310.0,7.79,7.91,64.5,5.1019497,1.0,5310.0
400565,NONE,EX,jamesallen,RD,D,FL,EX,EX,15088895,202206,77840.0,2.01,38726.37,8.1,8.16,60.8,4.96128,1.4270479649437753,55264.387498159675
102009,FNT,EX,jamesallen,RD,D,I1,EX,EX,13403592,202206,21550.0,2.01,10721.39,8.0,8.04,62.5,5.025,1.4270479649437753,15299.937780868542
422934,FNT,EX,jamesallen,RD,D,IF,EX,EX,15185393,202207,67210.0,2.01,33437.81,7.97,8.03,62.7,5.03481,1.0,33437.81
321358,NONE,EX,jamesallen,RD,D,SI1,EX,EX,14772172,202207,37440.0,2.01,18626.87,8.13,8.17,60.7,4.95919,1.0,18626.87
63753,FNT,EX,jamesallen,RD,D,SI2,EX,EX,12449750,202207,24200.0,2.01,12039.8,8.01,8.05,62.7,5.04735,1.0,12039.8
224138,MED,EX,jamesallen,RD,D,VS1,EX,EX,14383173,202207,32940.0,2.01,16388.06,7.99,8.05,62.5,5.03125,1.0,16388.06
230457,STG,EX,jamesallen,RD,D,VS2,EX,EX,14414965,202207,33090.0,2.01,16462.69,8.0,8.03,62.6,5.0267797,1.0,16462.69
296928,NONE,EX,jamesallen,RD,D,VVS1,EX,EX,14687348,202207,66850.0,2.01,33258.71,8.13,8.19,60.6,4.9631395,1.0,33258.71
422481,NONE,EX,jamesallen,RD,D,VVS2,EX,EX,15183954,202207,51520.0,2.01,25631.84,7.94,8.0,62.9,5.032,1.0,25631.84
368077,NONE,EX,jamesallen,RD,E,I1,EX,EX,14946974,202207,16890.0,2.01,8402.99,8.07,8.09,61.8,4.99962,1.0,8402.99
393856,NONE,EX,jamesallen,RD,E,IF,EX,EX,15059631,202207,60230.0,2.01,29965.17,8.24,8.29,59.3,4.91597,1.0,29965.17
448370,FNT,EX,jamesallen,RD,E,SI1,EX,EX,15369296,202207,26320.0,2.01,13094.53,8.02,8.07,62.0,5.0034,1.0,13094.53
35137,NONE,VG,jamesallen,PR,E,SI2,EX,VG,10348611,202207,16050.0,2.01,7985.07,6.92,6.86,73.1,5.01466,1.0,7985.07
446591,FNT,EX,jamesallen,RD,E,VS1,EX,EX,15351670,202207,34260.0,2.01,17044.78,8.01,8.07,62.3,5.02761,1.0,17044.78
437130,NONE,EX,jamesallen,RD,E,VS2,EX,EX,15285474,202207,36350.0,2.01,18084.58,7.98,8.04,62.5,5.025,1.0,18084.58
349324,FNT,EX,jamesallen,RD,E,VVS1,EX,EX,14870563,202207,47840.0,2.01,23801.0,8.07,8.11,61.7,5.00387,1.0,23801.0
419103,FNT,VG,jamesallen,RD,E,VVS2,EX,EX,15162903,202207,39420.0,2.01,19611.94,7.98,8.06,63.3,5.10198,1.0,19611.94
169394,NONE,EX,jamesallen,RD,F,I1,EX,EX,14120363,202207,19910.0,2.01,9905.47,8.03,8.07,62.8,5.06796,1.0,9905.47
401630,NONE,EX,jamesallen,RD,F,IF,EX,EX,15091806,202207,53360.0,2.01,26547.26,8.13,8.18,59.6,4.8752804,1.0,26547.26
436823,NONE,EX,jamesallen,RD,F,SI1,EX,EX,15284033,202207,28770.0,2.01,14313.43,8.02,8.08,62.6,5.0580797,1.0,14313.43
35674,NONE,EX,jamesallen,RD,F,SI2,EX,EX,10472440,202207,21630.0,2.01,10761.19,8.06,8.11,61.5,4.98765,1.0,10761.19
170206,NONE,EX,jamesallen,RD,F,VS1,EX,EX,14125658,202207,38650.0,2.01,19228.86,7.96,8.0,62.9,5.032,1.0,19228.86
114306,NONE,VG,jamesallen,PR,F,VS2,EX,VG,13603367,202207,22130.0,2.01,11009.95,6.85,6.81,73.9,5.03259,1.0,11009.95
370814,NONE,VG,jamesallen,RD,F,VVS1,EX,EX,14956222,202207,42770.0,2.01,21278.61,7.91,8.02,63.8,5.1167603,1.0,21278.61
95954,FNT,EX,jamesallen,RD,F,VVS2,EX,EX,13291277,202207,41940.0,2.01,20865.67,8.14,8.19,60.0,4.9139996,1.0,20865.67
178233,NONE,EX,jamesallen,PR,G,FL,EX,EX,14172145,202207,24240.0,2.01,12059.7,7.15,7.03,70.7,4.97021,1.0,12059.7
246274,NONE,VG,jamesallen,RD,G,I1,EX,EX,14479014,202207,15130.0,2.01,7527.36,7.94,8.04,62.6,5.03304,1.0,7527.36
310033,NONE,EX,jamesallen,RD,G,IF,EX,EX,14732618,202207,45910.0,2.01,22840.8,8.05,8.08,62.7,5.06616,1.0,22840.8
439838,NONE,VG,jamesallen,CUSH,G,SI1,EX,EX,15302860,202207,17220.0,2.01,8567.16,7.38,7.22,68.0,4.9096,1.0,8567.16
129485,NONE,EX,jamesallen,CUSH,G,SI2,EX,EX,13798084,202207,13590.0,2.01,6761.19,6.95,6.92,69.4,4.80248,1.0,6761.19
256429,NONE,EX,jamesallen,PR,G,VS1,EX,EX,14516564,202207,20050.0,2.01,9975.12,7.01,6.98,71.1,4.96278,1.0,9975.12
415485,NONE,EX,jamesallen,RD,G,VS2,EX,EX,15142857,202207,29680.0,2.01,14766.17,8.0,8.05,62.7,5.04735,1.0,14766.17
284956,FNT,EX,jamesallen,RD,G,VVS1,EX,EX,14641334,202207,38980.0,2.01,19393.03,8.02,8.07,62.3,5.02761,1.0,19393.03
422892,STG,EX,jamesallen,RD,G,VVS2,EX,EX,15185251,202207,26500.0,2.01,13184.08,7.97,8.02,63.2,5.06864,1.0,13184.08
195248,NONE,EX,jamesallen,RD,H,I1,EX,EX,14257125,202207,16220.0,2.01,8069.65,8.03,8.06,62.6,5.04556,1.0,8069.65
243908,NONE,EX,jamesallen,PR,H,IF,EX,EX,14470856,202207,21240.0,2.01,10567.16,6.82,6.75,71.9,4.85325,1.0,10567.16
369708,NONE,EX,jamesallen,RD,H,SI1,EX,EX,14953394,202207,24320.0,2.01,12099.5,8.1,8.14,61.0,4.9654,1.0,12099.5
422038,NONE,EX,jamesallen,RD,H,SI2,EX,EX,15182475,202207,20960.0,2.01,10427.86,8.1,8.14,61.3,4.9898205,1.0,10427.86
439217,FNT,EX,jamesallen,PR,H,VS1,EX,EX,15299022,202207,19000.0,2.01,9452.74,6.86,6.72,73.8,4.95936,1.0,9452.74
370279,NONE,EX,jamesallen,RD,H,VS2,EX,EX,14955699,202207,27130.0,2.01,13497.51,8.08,8.14,61.5,5.0061,1.0,13497.51
173450,STG,EX,jamesallen,RD,H,VVS1,EX,EX,14145587,202207,30070.0,2.01,14960.2,7.96,8.02,63.2,5.06864,1.0,14960.2
99727,MED,EX,jamesallen,RD,H,VVS2,EX,EX,13367695,202207,29040.0,2.01,14447.76,8.09,8.14,61.1,4.97354,1.0,14447.76
451500,MED,EX,jamesallen,RD,I,I1,EX,EX,15387725,202207,17160.0,2.01,8537.31,8.09,8.15,61.6,5.0203996,1.0,8537.31
441774,NONE,EX,jamesallen,RD,I,IF,EX,EX,15320428,202207,24960.0,2.01,12417.91,8.0,8.07,62.7,5.05989,1.0,12417.91
125300,NONE,EX,jamesallen,RD,I,SI1,EX,EX,13736936,202207,19860.0,2.01,9880.6,8.12,8.18,60.3,4.93254,1.0,9880.6
267499,NONE,EX,jamesallen,RD,I,SI2,EX,EX,14576650,202207,19360.0,2.01,9631.84,8.01,8.07,62.7,5.05989,1.0,9631.84
15112,NONE,VG,jamesallen,RD,I,VS1,EX,EX,5759369,202207,26370.0,2.01,13119.4,8.01,8.1,62.2,5.0382004,1.0,13119.4
440717,NONE,EX,jamesallen,RD,I,VS2,EX,EX,15315030,202207,23060.0,2.01,11472.64,7.94,8.02,63.1,5.0606203,1.0,11472.64
347778,NONE,EX,jamesallen,RD,I,VVS1,EX,EX,14862629,202207,29770.0,2.01,14810.95,7.97,8.02,62.6,5.02052,1.0,14810.95
95945,NONE,EX,jamesallen,RD,I,VVS2,EX,EX,13291264,202207,27310.0,2.01,13587.06,8.23,8.28,59.2,4.90176,1.0,13587.06
395795,NONE,EX,jamesallen,RD,J,I1,EX,EX,15066467,202207,14470.0,2.01,7199.0,8.01,8.06,62.2,5.0133204,1.0,7199.0
73848,STG,EX,jamesallen,RD,J,IF,EX,EX,12816760,202207,19670.0,2.01,9786.07,8.09,8.11,61.7,5.00387,1.0,9786.07
151266,NONE,EX,jamesallen,RD,J,SI1,EX,EX,14013511,202207,19330.0,2.01,9616.92,8.02,8.06,63.0,5.0778003,1.0,9616.92
392936,NONE,EX,jamesallen,RD,J,SI2,EX,EX,15056224,202207,17040.0,2.01,8477.61,8.11,8.16,59.9,4.88784,1.0,8477.61
239518,NONE,EX,jamesallen,PR,J,VS1,EX,EX,14453074,202207,12890.0,2.01,6412.94,6.94,6.93,71.6,4.9618797,1.0,6412.94
408069,NONE,EX,jamesallen,PR,J,VS2,EX,EX,15110321,202207,12510.0,2.01,6223.88,7.08,6.96,72.4,5.03904,1.0,6223.88
67058,STG,EX,jamesallen,RD,J,VVS1,EX,EX,12545781,202207,19720.0,2.01,9810.95,8.01,8.06,62.5,5.0375004,1.0,9810.95
340831,NONE,EX,jamesallen,RD,J,VVS2,EX,EX,14840725,202207,20560.0,2.01,10228.86,7.98,8.04,63.1,5.07324,1.0,10228.86
423663,FNT,EX,jamesallen,RD,K,I1,EX,EX,15187895,202207,13140.0,2.01,6537.31,8.06,8.11,62.3,5.05253,1.0,6537.31
372683,NONE,VG,jamesallen,RD,K,IF,EX,EX,14965128,202207,15730.0,2.01,7825.87,8.03,8.1,61.8,5.0058002,1.0,7825.87
186185,FNT,EX,jamesallen,RD,K,SI1,EX,EX,14207254,202207,14550.0,2.01,7238.81,7.94,8.01,63.6,5.09436,1.0,7238.81
101116,FNT,VG,jamesallen,RD,K,SI2,EX,EX,13388970,202207,13970.0,2.01,6950.25,8.13,8.21,60.6,4.97526,1.0,6950.25
350540,NONE,EX,jamesallen,RD,K,VS1,EX,EX,14873768,202207,15880.0,2.01,7900.5,7.99,8.03,63.2,5.07496,1.0,7900.5
407840,NONE,EX,jamesallen,PR,K,VS2,EX,EX,15110154,202207,10210.0,2.01,5079.6,6.92,6.68,74.4,4.96992,1.0,5079.6
417527,FNT,EX,jamesallen,RD,K,VVS1,EX,EX,15155245,202207,18450.0,2.01,9179.1,8.1,8.14,61.8,5.03052,1.0,9179.1
416983,MED,EX,jamesallen,RD,K,VVS2,EX,VG,15151132,202207,15890.0,2.01,7905.47,8.08,8.12,61.2,4.96944,1.0,7905.47
243334,NONE,EX,jamesallen,RD,L,SI1,EX,EX,14467117,202207,12540.0,2.01,6238.81,8.12,8.16,60.5,4.9368,1.0,6238.81
225612,NONE,EX,jamesallen,RD,L,SI2,EX,EX,14389316,202207,9830.0,2.01,4890.55,8.06,8.1,61.9,5.0139003,1.0,4890.55
217261,NONE,EX,jamesallen,RD,L,VS1,EX,EX,14354330,202207,13290.0,2.01,6611.94,8.04,8.07,62.1,5.01147,1.0,6611.94
326576,NONE,EX,jamesallen,RD,L,VS2,EX,EX,14784075,202207,11520.0,2.01,5731.34,8.03,8.1,61.7,4.9977,1.0,5731.34
271354,NONE,EX,jamesallen,RD,L,VVS1,EX,EX,14593759,202207,17080.0,2.01,8497.51,8.08,8.12,61.4,4.98568,1.0,8497.51
